Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_opcion;opcion;votos_opcion
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;2142;APRUEBO;2142
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;3917;RECHAZO;3917
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;0;VOTOS EN BLANCO;34
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PANQUEHUE;0;VOTOS NULOS;86
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;2310;APRUEBO;2310
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;3603;RECHAZO;3603
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;0;VOTOS EN BLANCO;31
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PAPUDO;0;VOTOS NULOS;53
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;3492;APRUEBO;3492
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;4465;RECHAZO;4465
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;0;VOTOS EN BLANCO;89
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PETORCA;0;VOTOS NULOS;164
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;6746;APRUEBO;6746
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;9059;RECHAZO;9059
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;0;VOTOS EN BLANCO;114
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUCHUNCAVI;0;VOTOS NULOS;304
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;5085;APRUEBO;5085
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;7674;RECHAZO;7674
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;0;VOTOS EN BLANCO;101
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;PUTAENDO;0;VOTOS NULOS;189
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;24371;APRUEBO;24371
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;41314;RECHAZO;41314
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;0;VOTOS EN BLANCO;363
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILLOTA;0;VOTOS NULOS;1216
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;50936;APRUEBO;50936
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;65699;RECHAZO;65699
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;0;VOTOS EN BLANCO;741
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUILPUE;0;VOTOS NULOS;2431
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;9205;APRUEBO;9205
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;12771;RECHAZO;12771
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;0;VOTOS EN BLANCO;175
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;QUINTERO;0;VOTOS NULOS;517
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;3241;APRUEBO;3241
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;5700;RECHAZO;5700
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;0;VOTOS EN BLANCO;61
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;RINCONADA;0;VOTOS NULOS;75
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;4730;APRUEBO;4730
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;9399;RECHAZO;9399
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;0;VOTOS EN BLANCO;95
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN ESTEBAN;0;VOTOS NULOS;209
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;20892;APRUEBO;20892
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;31658;RECHAZO;31658
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;0;VOTOS EN BLANCO;373
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SAN FELIPE;0;VOTOS NULOS;859
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;3505;APRUEBO;3505
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;7646;RECHAZO;7646
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;0;VOTOS EN BLANCO;91
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;SANTA MARIA;0;VOTOS NULOS;138
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;37610;APRUEBO;37610
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;51546;RECHAZO;51546
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;0;VOTOS EN BLANCO;521
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;VILLA ALEMANA;0;VOTOS NULOS;1953
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;2831;APRUEBO;2831
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;5698;RECHAZO;5698
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;0;VOTOS EN BLANCO;42
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 6;DE VALPARAISO;ZAPALLAR;0;VOTOS NULOS;106
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;5128;APRUEBO;5128
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;8849;RECHAZO;8849
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;0;VOTOS EN BLANCO;69
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ALGARROBO;0;VOTOS NULOS;261
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;6924;APRUEBO;6924
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;9966;RECHAZO;9966
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;0;VOTOS EN BLANCO;106
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CARTAGENA;0;VOTOS NULOS;313
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;6814;APRUEBO;6814
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;13624;RECHAZO;13624
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;0;VOTOS EN BLANCO;134
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CASABLANCA;0;VOTOS NULOS;382
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;13231;APRUEBO;13231
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;24595;RECHAZO;24595
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;0;VOTOS EN BLANCO;226
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;CONCON;0;VOTOS NULOS;565
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;6146;APRUEBO;6146
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;7460;RECHAZO;7460
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;0;VOTOS EN BLANCO;63
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL QUISCO;0;VOTOS NULOS;300
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;6022;APRUEBO;6022
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;6598;RECHAZO;6598
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;0;VOTOS EN BLANCO;68
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;EL TABO;0;VOTOS NULOS;211
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;2355;APRUEBO;2355
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;1865;RECHAZO;1865
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;0;VOTOS EN BLANCO;41
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;ISLA DE PASCUA;0;VOTOS NULOS;80
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;315;APRUEBO;315
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;226;RECHAZO;226
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;0;VOTOS EN BLANCO;4
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;JUAN FERNANDEZ;0;VOTOS NULOS;10
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;34195;APRUEBO;34195
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;34167;RECHAZO;34167
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;0;VOTOS EN BLANCO;394
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SAN ANTONIO;0;VOTOS NULOS;1201
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;3518;APRUEBO;3518
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;7678;RECHAZO;7678
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;0;VOTOS EN BLANCO;76
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;SANTO DOMINGO;0;VOTOS NULOS;159
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;110326;APRUEBO;110326
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;111824;RECHAZO;111824
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;0;VOTOS EN BLANCO;1400
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VALPARAISO;0;VOTOS NULOS;4235
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;105823;APRUEBO;105823
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;141864;RECHAZO;141864
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;0;VOTOS EN BLANCO;1643
5;CIRCUNSCRIPCION SENATORIAL 6;DISTRITO 7;DE VALPARAISO;VIÑA DEL MAR;0;VOTOS NULOS;4186
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;3584;APRUEBO;3584
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;7122;RECHAZO;7122
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;0;VOTOS EN BLANCO;82
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CODEGUA;0;VOTOS NULOS;185
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;2179;APRUEBO;2179
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;4447;RECHAZO;4447
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;0;VOTOS EN BLANCO;63
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COINCO;0;VOTOS NULOS;122
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;4674;APRUEBO;4674
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;10605;RECHAZO;10605
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;0;VOTOS EN BLANCO;120
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;COLTAUCO;0;VOTOS NULOS;232
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;6179;APRUEBO;6179
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;10869;RECHAZO;10869
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;0;VOTOS EN BLANCO;107
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;DOÑIHUE;0;VOTOS NULOS;295
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;9559;APRUEBO;9559
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;15194;RECHAZO;15194
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;0;VOTOS EN BLANCO;162
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;GRANEROS;0;VOTOS NULOS;336
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;13167;APRUEBO;13167
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;22659;RECHAZO;22659
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;0;VOTOS EN BLANCO;185
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MACHALI;0;VOTOS NULOS;542
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;3157;APRUEBO;3157
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;8390;RECHAZO;8390
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;0;VOTOS EN BLANCO;81
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MALLOA;0;VOTOS NULOS;134
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;7521;APRUEBO;7521
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;12132;RECHAZO;12132
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;0;VOTOS EN BLANCO;138
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MOSTAZAL;0;VOTOS NULOS;330
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;3414;APRUEBO;3414
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;8092;RECHAZO;8092
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;0;VOTOS EN BLANCO;92
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;OLIVAR;0;VOTOS NULOS;218
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;3758;APRUEBO;3758
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;7521;RECHAZO;7521
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;0;VOTOS EN BLANCO;102
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;QUINTA DE TILCOCO;0;VOTOS NULOS;170
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;68051;APRUEBO;68051
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;104817;RECHAZO;104817
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;0;VOTOS EN BLANCO;855
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RANCAGUA;0;VOTOS NULOS;2845
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;15343;APRUEBO;15343
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;29348;RECHAZO;29348
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;0;VOTOS EN BLANCO;298
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;0;VOTOS NULOS;649
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;6153;APRUEBO;6153
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;15407;RECHAZO;15407
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;0;VOTOS EN BLANCO;109
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;0;VOTOS NULOS;259
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;3024;APRUEBO;3024
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;9665;RECHAZO;9665
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;0;VOTOS EN BLANCO;82
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;0;VOTOS NULOS;154
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;7853;APRUEBO;7853
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;20253;RECHAZO;20253
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;0;VOTOS EN BLANCO;193
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;0;VOTOS NULOS;412
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;1222;APRUEBO;1222
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;2287;RECHAZO;2287
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;0;VOTOS EN BLANCO;19
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;0;VOTOS NULOS;68
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;6245;APRUEBO;6245
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;13236;RECHAZO;13236
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;0;VOTOS EN BLANCO;169
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;0;VOTOS NULOS;235
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;2153;APRUEBO;2153
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;4159;RECHAZO;4159
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;0;VOTOS EN BLANCO;59
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;0;VOTOS NULOS;129
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;1603;APRUEBO;1603
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;4728;RECHAZO;4728
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;0;VOTOS EN BLANCO;63
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;0;VOTOS NULOS;82
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;2106;APRUEBO;2106
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;4596;RECHAZO;4596
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;0;VOTOS EN BLANCO;66
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;0;VOTOS NULOS;108
