Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_opcion;opcion;votos_opcion
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;0;VOTOS EN BLANCO;187
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;0;VOTOS NULOS;292
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;3162;A FAVOR;3.162
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;3425;EN CONTRA;3.425
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;0;VOTOS EN BLANCO;175
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;0;VOTOS NULOS;316
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;6239;A FAVOR;6.239
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;7406;EN CONTRA;7.406
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;0;VOTOS EN BLANCO;256
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;0;VOTOS NULOS;529
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;2622;A FAVOR;2.622
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;3859;EN CONTRA;3.859
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;0;VOTOS EN BLANCO;128
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;0;VOTOS NULOS;398
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;4896;A FAVOR;4.896
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;4810;EN CONTRA;4.810
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;0;VOTOS EN BLANCO;168
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;0;VOTOS NULOS;395
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;2647;A FAVOR;2.647
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;3237;EN CONTRA;3.237
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;0;VOTOS EN BLANCO;179
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;0;VOTOS NULOS;248
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;4458;A FAVOR;4.458
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;4685;EN CONTRA;4.685
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;0;VOTOS EN BLANCO;188
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;0;VOTOS NULOS;409
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;4275;A FAVOR;4.275
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;7006;EN CONTRA;7.006
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;0;VOTOS EN BLANCO;224
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;0;VOTOS NULOS;447
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;7562;A FAVOR;7.562
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;7948;EN CONTRA;7.948
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;0;VOTOS EN BLANCO;297
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;0;VOTOS NULOS;606
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;6918;A FAVOR;6.918
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;8223;EN CONTRA;8.223
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;0;VOTOS EN BLANCO;255
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;0;VOTOS NULOS;648
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;3498;A FAVOR;3.498
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;3957;EN CONTRA;3.957
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;0;VOTOS EN BLANCO;150
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PLACILLA;0;VOTOS NULOS;380
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;1767;A FAVOR;1.767
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;1818;EN CONTRA;1.818
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;0;VOTOS EN BLANCO;89
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PUMANQUE;0;VOTOS NULOS;167
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;24535;A FAVOR;24.535
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;30155;EN CONTRA;30.155
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;0;VOTOS EN BLANCO;682
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN FERNANDO;0;VOTOS NULOS;2.256
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;13990;A FAVOR;13.990
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;14422;EN CONTRA;14.422
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;0;VOTOS EN BLANCO;479
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SANTA CRUZ;0;VOTOS NULOS;1.194
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;16022;A FAVOR;16.022
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;20341;EN CONTRA;20.341
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;0;VOTOS EN BLANCO;601
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;SAN VICENTE;0;VOTOS NULOS;1.555
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;16451;A FAVOR;16.451
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;17428;EN CONTRA;17.428
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;0;VOTOS EN BLANCO;531
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CONSTITUCION;0;VOTOS NULOS;1.597
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;4026;A FAVOR;4.026
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;4166;EN CONTRA;4.166
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;0;VOTOS EN BLANCO;249
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CUREPTO;0;VOTOS NULOS;498
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;49991;A FAVOR;49.991
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;56641;EN CONTRA;56.641
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;0;VOTOS EN BLANCO;1.542
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;CURICO;0;VOTOS NULOS;4.384
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;2423;A FAVOR;2.423
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;1255;EN CONTRA;1.255
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;0;VOTOS EN BLANCO;61
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;EMPEDRADO;0;VOTOS NULOS;128
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;3757;A FAVOR;3.757
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;4504;EN CONTRA;4.504
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;0;VOTOS EN BLANCO;199
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;HUALAÑE;0;VOTOS NULOS;443
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;2719;A FAVOR;2.719
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;2931;EN CONTRA;2.931
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;0;VOTOS EN BLANCO;117
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;LICANTEN;0;VOTOS NULOS;303
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;13488;A FAVOR;13.488
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;12607;EN CONTRA;12.607
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;0;VOTOS EN BLANCO;322
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MAULE;0;VOTOS NULOS;1.092
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;15828;A FAVOR;15.828
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;19305;EN CONTRA;19.305
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;0;VOTOS EN BLANCO;464
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;MOLINA;0;VOTOS NULOS;1.641
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;4519;A FAVOR;4.519
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;3425;EN CONTRA;3.425
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;0;VOTOS EN BLANCO;106
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PELARCO;0;VOTOS NULOS;393
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;4837;A FAVOR;4.837
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;3821;EN CONTRA;3.821
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;0;VOTOS EN BLANCO;130
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;PENCAHUE;0;VOTOS NULOS;427
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;4753;A FAVOR;4.753
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;4237;EN CONTRA;4.237
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;0;VOTOS EN BLANCO;162
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RAUCO;0;VOTOS NULOS;499
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;6047;A FAVOR;6.047
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;5156;EN CONTRA;5.156
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;0;VOTOS EN BLANCO;235
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;RIO CLARO;0;VOTOS NULOS;534
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;6608;A FAVOR;6.608
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;6157;EN CONTRA;6.157
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;0;VOTOS EN BLANCO;211
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;ROMERAL;0;VOTOS NULOS;577
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;7029;A FAVOR;7.029
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;7623;EN CONTRA;7.623
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;0;VOTOS EN BLANCO;282
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAGRADA FAMILIA;0;VOTOS NULOS;572
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;17007;A FAVOR;17.007
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;16449;EN CONTRA;16.449
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;0;VOTOS EN BLANCO;489
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN CLEMENTE;0;VOTOS NULOS;1.711
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;4145;A FAVOR;4.145
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;3988;EN CONTRA;3.988
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;0;VOTOS EN BLANCO;137
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;SAN RAFAEL;0;VOTOS NULOS;414
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;72424;A FAVOR;72.424
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;87347;EN CONTRA;87.347
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;0;VOTOS EN BLANCO;1.909
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TALCA;0;VOTOS NULOS;5.765
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;12287;A FAVOR;12.287
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;10652;EN CONTRA;10.652
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;0;VOTOS EN BLANCO;327
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;TENO;0;VOTOS NULOS;1.022
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;2116;A FAVOR;2.116
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;1865;EN CONTRA;1.865
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;0;VOTOS EN BLANCO;104
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 17;DEL MAULE;VICHUQUEN;0;VOTOS NULOS;204
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;19459;A FAVOR;19.459
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;12004;EN CONTRA;12.004
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;0;VOTOS EN BLANCO;419
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CAUQUENES;0;VOTOS NULOS;1.335
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;4812;A FAVOR;4.812
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;2700;EN CONTRA;2.700
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;0;VOTOS EN BLANCO;132
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;CHANCO;0;VOTOS NULOS;424
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;7963;A FAVOR;7.963
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;8685;EN CONTRA;8.685
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;0;VOTOS EN BLANCO;312
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;COLBUN;0;VOTOS NULOS;830
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;36058;A FAVOR;36.058
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;34656;EN CONTRA;34.656
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;0;VOTOS EN BLANCO;939
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LINARES;0;VOTOS NULOS;2.848
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;14911;A FAVOR;14.911
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;9977;EN CONTRA;9.977
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;0;VOTOS EN BLANCO;378
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;LONGAVI;0;VOTOS NULOS;1.024
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;18129;A FAVOR;18.129
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;14380;EN CONTRA;14.380
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;0;VOTOS EN BLANCO;459
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PARRAL;0;VOTOS NULOS;1.536
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;4062;A FAVOR;4.062
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;2688;EN CONTRA;2.688
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;0;VOTOS EN BLANCO;92
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;PELLUHUE;0;VOTOS NULOS;302
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;10058;A FAVOR;10.058
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;6271;EN CONTRA;6.271
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;0;VOTOS EN BLANCO;283
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;RETIRO;0;VOTOS NULOS;717
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;18591;A FAVOR;18.591
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;16568;EN CONTRA;16.568
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;0;VOTOS EN BLANCO;522
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;SAN JAVIER;0;VOTOS NULOS;1.656
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;6514;A FAVOR;6.514
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;5796;EN CONTRA;5.796
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;0;VOTOS EN BLANCO;188
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;VILLA ALEGRE;0;VOTOS NULOS;637
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;7987;A FAVOR;7.987
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;6281;EN CONTRA;6.281
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;0;VOTOS EN BLANCO;206
7;CIRCUNSCRIPCION SENATORIAL 9;DISTRITO 18;DEL MAULE;YERBAS BUENAS;0;VOTOS NULOS;712
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;24276;A FAVOR;24.276
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;34360;EN CONTRA;34.360
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;0;VOTOS EN BLANCO;736
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CHIGUAYANTE;0;VOTOS NULOS;2.625
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;70285;A FAVOR;70.285
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;89776;EN CONTRA;89.776
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;0;VOTOS EN BLANCO;1.814
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CONCEPCION;0;VOTOS NULOS;5.495
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;33864;A FAVOR;33.864
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;43329;EN CONTRA;43.329
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;0;VOTOS EN BLANCO;1.032
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;CORONEL;0;VOTOS NULOS;3.798
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;5053;A FAVOR;5.053
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;4335;EN CONTRA;4.335
8;CIRCUNSCRIPCION SENATORIAL 10;DISTRITO 20;DEL BIOBIO;FLORIDA;0;VOTOS EN BLANCO;176
