codigo_region;codigo_comuna;region;comuna;pop_hombre_2024;pop_mujer_2024;Grupo_edad;pop_censo_2024
7;7103;Maule;Curepto;271;280;40 a 44;551
7;7103;Maule;Curepto;309;332;45 a 49;641
7;7103;Maule;Curepto;345;318;50 a 54;663
7;7103;Maule;Curepto;404;363;55 a 59;767
7;7103;Maule;Curepto;407;366;60 a 64;773
7;7103;Maule;Curepto;373;329;65 a 69;702
7;7103;Maule;Curepto;270;274;70 a 74;544
7;7103;Maule;Curepto;210;202;75 a 79;412
7;7103;Maule;Curepto;133;173;80 a 84;306
7;7103;Maule;Curepto;140;177;85 o más;317
7;7104;Maule;Empedrado;109;96;0 a 4;205
7;7104;Maule;Empedrado;135;96;5 a 9;231
7;7104;Maule;Empedrado;137;132;10 a 14;269
7;7104;Maule;Empedrado;143;120;15 a 19;263
7;7104;Maule;Empedrado;129;120;20 a 24;249
7;7104;Maule;Empedrado;127;141;25 a 29;268
7;7104;Maule;Empedrado;153;140;30 a 34;293
7;7104;Maule;Empedrado;117;148;35 a 39;265
7;7104;Maule;Empedrado;142;136;40 a 44;278
7;7104;Maule;Empedrado;136;135;45 a 49;271
7;7104;Maule;Empedrado;142;137;50 a 54;279
7;7104;Maule;Empedrado;114;130;55 a 59;244
7;7104;Maule;Empedrado;135;106;60 a 64;241
7;7104;Maule;Empedrado;107;91;65 a 69;198
7;7104;Maule;Empedrado;88;71;70 a 74;159
7;7104;Maule;Empedrado;67;66;75 a 79;133
7;7104;Maule;Empedrado;28;36;80 a 84;64
7;7104;Maule;Empedrado;37;43;85 o más;80
7;7105;Maule;Maule;1834;1752;0 a 4;3586
7;7105;Maule;Maule;2419;2509;5 a 9;4928
7;7105;Maule;Maule;2671;2489;10 a 14;5160
7;7105;Maule;Maule;2506;2318;15 a 19;4824
7;7105;Maule;Maule;2065;2087;20 a 24;4152
7;7105;Maule;Maule;1969;2074;25 a 29;4043
7;7105;Maule;Maule;2477;2758;30 a 34;5235
7;7105;Maule;Maule;2367;2847;35 a 39;5214
7;7105;Maule;Maule;2262;2710;40 a 44;4972
7;7105;Maule;Maule;1954;2210;45 a 49;4164
7;7105;Maule;Maule;1741;1954;50 a 54;3695
7;7105;Maule;Maule;1571;1755;55 a 59;3326
7;7105;Maule;Maule;1268;1402;60 a 64;2670
7;7105;Maule;Maule;913;1052;65 a 69;1965
7;7105;Maule;Maule;651;672;70 a 74;1323
7;7105;Maule;Maule;457;474;75 a 79;931
7;7105;Maule;Maule;252;264;80 a 84;516
7;7105;Maule;Maule;128;249;85 o más;377
7;7106;Maule;Pelarco;244;207;0 a 4;451
7;7106;Maule;Pelarco;303;282;5 a 9;585
7;7106;Maule;Pelarco;314;299;10 a 14;613
7;7106;Maule;Pelarco;301;286;15 a 19;587
7;7106;Maule;Pelarco;256;248;20 a 24;504
7;7106;Maule;Pelarco;247;296;25 a 29;543
7;7106;Maule;Pelarco;309;336;30 a 34;645
7;7106;Maule;Pelarco;307;326;35 a 39;633
7;7106;Maule;Pelarco;269;263;40 a 44;532
7;7106;Maule;Pelarco;288;310;45 a 49;598
7;7106;Maule;Pelarco;301;319;50 a 54;620
7;7106;Maule;Pelarco;354;329;55 a 59;683
7;7106;Maule;Pelarco;323;308;60 a 64;631
7;7106;Maule;Pelarco;262;258;65 a 69;520
7;7106;Maule;Pelarco;215;203;70 a 74;418
7;7106;Maule;Pelarco;145;156;75 a 79;301
7;7106;Maule;Pelarco;87;112;80 a 84;199
7;7106;Maule;Pelarco;67;99;85 o más;166
7;7107;Maule;Pencahue;228;195;0 a 4;423
7;7107;Maule;Pencahue;229;261;5 a 9;490
7;7107;Maule;Pencahue;273;260;10 a 14;533
7;7107;Maule;Pencahue;304;282;15 a 19;586
7;7107;Maule;Pencahue;289;303;20 a 24;592
7;7107;Maule;Pencahue;285;279;25 a 29;564
7;7107;Maule;Pencahue;279;301;30 a 34;580
7;7107;Maule;Pencahue;253;283;35 a 39;536
7;7107;Maule;Pencahue;314;308;40 a 44;622
7;7107;Maule;Pencahue;310;301;45 a 49;611
7;7107;Maule;Pencahue;334;345;50 a 54;679
7;7107;Maule;Pencahue;368;335;55 a 59;703
7;7107;Maule;Pencahue;347;306;60 a 64;653
7;7107;Maule;Pencahue;284;236;65 a 69;520
7;7107;Maule;Pencahue;230;220;70 a 74;450
7;7107;Maule;Pencahue;155;131;75 a 79;286
7;7107;Maule;Pencahue;95;86;80 a 84;181
7;7107;Maule;Pencahue;64;108;85 o más;172
7;7108;Maule;Río Claro;319;331;0 a 4;650
7;7108;Maule;Río Claro;459;407;5 a 9;866
7;7108;Maule;Río Claro;479;443;10 a 14;922
7;7108;Maule;Río Claro;448;419;15 a 19;867
7;7108;Maule;Río Claro;381;397;20 a 24;778
7;7108;Maule;Río Claro;436;457;25 a 29;893
7;7108;Maule;Río Claro;444;499;30 a 34;943
7;7108;Maule;Río Claro;467;454;35 a 39;921
7;7108;Maule;Río Claro;429;419;40 a 44;848
7;7108;Maule;Río Claro;478;491;45 a 49;969
7;7108;Maule;Río Claro;500;503;50 a 54;1003
7;7108;Maule;Río Claro;528;576;55 a 59;1104
7;7108;Maule;Río Claro;539;498;60 a 64;1037
7;7108;Maule;Río Claro;448;409;65 a 69;857
7;7108;Maule;Río Claro;350;299;70 a 74;649
7;7108;Maule;Río Claro;252;201;75 a 79;453
7;7108;Maule;Río Claro;140;159;80 a 84;299
7;7108;Maule;Río Claro;98;119;85 o más;217
7;7109;Maule;San Clemente;1235;1283;0 a 4;2518
7;7109;Maule;San Clemente;1529;1451;5 a 9;2980
7;7109;Maule;San Clemente;1714;1666;10 a 14;3380
7;7109;Maule;San Clemente;1642;1585;15 a 19;3227
7;7109;Maule;San Clemente;1493;1511;20 a 24;3004
7;7109;Maule;San Clemente;1592;1558;25 a 29;3150
7;7109;Maule;San Clemente;1672;1858;30 a 34;3530
7;7109;Maule;San Clemente;1472;1667;35 a 39;3139
7;7109;Maule;San Clemente;1339;1462;40 a 44;2801
7;7109;Maule;San Clemente;1434;1499;45 a 49;2933
7;7109;Maule;San Clemente;1571;1643;50 a 54;3214
7;7109;Maule;San Clemente;1576;1694;55 a 59;3270
7;7109;Maule;San Clemente;1519;1459;60 a 64;2978
7;7109;Maule;San Clemente;1247;1230;65 a 69;2477
7;7109;Maule;San Clemente;987;962;70 a 74;1949
7;7109;Maule;San Clemente;718;644;75 a 79;1362
7;7109;Maule;San Clemente;420;429;80 a 84;849
7;7109;Maule;San Clemente;264;355;85 o más;619
7;7110;Maule;San Rafael;281;264;0 a 4;545
7;7110;Maule;San Rafael;407;369;5 a 9;776
7;7110;Maule;San Rafael;398;410;10 a 14;808
7;7110;Maule;San Rafael;424;379;15 a 19;803
7;7110;Maule;San Rafael;367;346;20 a 24;713
7;7110;Maule;San Rafael;367;387;25 a 29;754
7;7110;Maule;San Rafael;379;396;30 a 34;775
7;7110;Maule;San Rafael;327;394;35 a 39;721
7;7110;Maule;San Rafael;323;350;40 a 44;673
7;7110;Maule;San Rafael;323;350;45 a 49;673
7;7110;Maule;San Rafael;388;397;50 a 54;785
7;7110;Maule;San Rafael;356;393;55 a 59;749
7;7110;Maule;San Rafael;356;351;60 a 64;707
7;7110;Maule;San Rafael;303;296;65 a 69;599
7;7110;Maule;San Rafael;232;251;70 a 74;483
7;7110;Maule;San Rafael;162;154;75 a 79;316
7;7110;Maule;San Rafael;97;116;80 a 84;213
7;7110;Maule;San Rafael;62;75;85 o más;137
7;7201;Maule;Cauquenes;1007;1012;0 a 4;2019
7;7201;Maule;Cauquenes;1303;1330;5 a 9;2633
7;7201;Maule;Cauquenes;1421;1467;10 a 14;2888
7;7201;Maule;Cauquenes;1372;1274;15 a 19;2646
7;7201;Maule;Cauquenes;1137;1148;20 a 24;2285
7;7201;Maule;Cauquenes;1318;1366;25 a 29;2684
7;7201;Maule;Cauquenes;1412;1520;30 a 34;2932
7;7201;Maule;Cauquenes;1288;1473;35 a 39;2761
7;7201;Maule;Cauquenes;1299;1433;40 a 44;2732
7;7201;Maule;Cauquenes;1301;1416;45 a 49;2717
7;7201;Maule;Cauquenes;1252;1505;50 a 54;2757
7;7201;Maule;Cauquenes;1351;1515;55 a 59;2866
7;7201;Maule;Cauquenes;1327;1542;60 a 64;2869
7;7201;Maule;Cauquenes;1155;1288;65 a 69;2443
7;7201;Maule;Cauquenes;869;1058;70 a 74;1927
7;7201;Maule;Cauquenes;612;841;75 a 79;1453
7;7201;Maule;Cauquenes;457;603;80 a 84;1060
7;7201;Maule;Cauquenes;414;712;85 o más;1126
7;7202;Maule;Chanco;195;185;0 a 4;380
7;7202;Maule;Chanco;290;305;5 a 9;595
7;7202;Maule;Chanco;316;278;10 a 14;594
7;7202;Maule;Chanco;275;292;15 a 19;567
7;7202;Maule;Chanco;277;248;20 a 24;525
7;7202;Maule;Chanco;238;265;25 a 29;503
7;7202;Maule;Chanco;304;327;30 a 34;631
7;7202;Maule;Chanco;297;309;35 a 39;606
7;7202;Maule;Chanco;302;307;40 a 44;609
7;7202;Maule;Chanco;274;312;45 a 49;586
7;7202;Maule;Chanco;341;329;50 a 54;670
7;7202;Maule;Chanco;354;349;55 a 59;703
7;7202;Maule;Chanco;378;352;60 a 64;730
7;7202;Maule;Chanco;281;255;65 a 69;536
7;7202;Maule;Chanco;206;216;70 a 74;422
7;7202;Maule;Chanco;174;152;75 a 79;326
7;7202;Maule;Chanco;113;152;80 a 84;265
7;7202;Maule;Chanco;83;115;85 o más;198
7;7203;Maule;Pelluhue;212;199;0 a 4;411
7;7203;Maule;Pelluhue;252;270;5 a 9;522
7;7203;Maule;Pelluhue;288;276;10 a 14;564
7;7203;Maule;Pelluhue;231;229;15 a 19;460
7;7203;Maule;Pelluhue;208;193;20 a 24;401
7;7203;Maule;Pelluhue;225;257;25 a 29;482
7;7203;Maule;Pelluhue;271;319;30 a 34;590
7;7203;Maule;Pelluhue;310;317;35 a 39;627
7;7203;Maule;Pelluhue;278;319;40 a 44;597
7;7203;Maule;Pelluhue;264;256;45 a 49;520
7;7203;Maule;Pelluhue;288;275;50 a 54;563
7;7203;Maule;Pelluhue;260;301;55 a 59;561
7;7203;Maule;Pelluhue;271;292;60 a 64;563
7;7203;Maule;Pelluhue;251;274;65 a 69;525
7;7203;Maule;Pelluhue;215;237;70 a 74;452
7;7203;Maule;Pelluhue;150;163;75 a 79;313
7;7203;Maule;Pelluhue;105;138;80 a 84;243
7;7203;Maule;Pelluhue;79;105;85 o más;184
7;7301;Maule;Curicó;3927;4009;0 a 4;7936
7;7301;Maule;Curicó;5260;5173;5 a 9;10433
7;7301;Maule;Curicó;5669;5542;10 a 14;11211
7;7301;Maule;Curicó;5368;5039;15 a 19;10407
7;7301;Maule;Curicó;5032;4681;20 a 24;9713
7;7301;Maule;Curicó;5718;5590;25 a 29;11308
7;7301;Maule;Curicó;6342;6694;30 a 34;13036
7;7301;Maule;Curicó;6076;6484;35 a 39;12560
7;7301;Maule;Curicó;5305;5818;40 a 44;11123
7;7301;Maule;Curicó;4947;5431;45 a 49;10378
7;7301;Maule;Curicó;4777;5376;50 a 54;10153
7;7301;Maule;Curicó;4682;5545;55 a 59;10227
7;7301;Maule;Curicó;4411;5177;60 a 64;9588
7;7301;Maule;Curicó;3511;4154;65 a 69;7665
7;7301;Maule;Curicó;2586;3133;70 a 74;5719
7;7301;Maule;Curicó;1722;2238;75 a 79;3960
7;7301;Maule;Curicó;1077;1448;80 a 84;2525
7;7301;Maule;Curicó;695;1331;85 o más;2026
7;7302;Maule;Hualañé;245;200;0 a 4;445
7;7302;Maule;Hualañé;313;306;5 a 9;619
7;7302;Maule;Hualañé;344;295;10 a 14;639
7;7302;Maule;Hualañé;323;276;15 a 19;599
7;7302;Maule;Hualañé;311;302;20 a 24;613
7;7302;Maule;Hualañé;289;315;25 a 29;604
7;7302;Maule;Hualañé;372;365;30 a 34;737
7;7302;Maule;Hualañé;327;338;35 a 39;665
7;7302;Maule;Hualañé;294;322;40 a 44;616
7;7302;Maule;Hualañé;342;364;45 a 49;706
7;7302;Maule;Hualañé;405;393;50 a 54;798
7;7302;Maule;Hualañé;375;419;55 a 59;794
7;7302;Maule;Hualañé;386;397;60 a 64;783
7;7302;Maule;Hualañé;361;359;65 a 69;720
7;7302;Maule;Hualañé;287;276;70 a 74;563
7;7302;Maule;Hualañé;209;204;75 a 79;413
7;7302;Maule;Hualañé;120;117;80 a 84;237
7;7302;Maule;Hualañé;89;135;85 o más;224
7;7303;Maule;Licantén;135;165;0 a 4;300
7;7303;Maule;Licantén;180;193;5 a 9;373
7;7303;Maule;Licantén;203;219;10 a 14;422
7;7303;Maule;Licantén;209;173;15 a 19;382
7;7303;Maule;Licantén;191;176;20 a 24;367
7;7303;Maule;Licantén;212;209;25 a 29;421
7;7303;Maule;Licantén;216;256;30 a 34;472
7;7303;Maule;Licantén;197;238;35 a 39;435
7;7303;Maule;Licantén;222;233;40 a 44;455
7;7303;Maule;Licantén;229;224;45 a 49;453
7;7303;Maule;Licantén;220;252;50 a 54;472
7;7303;Maule;Licantén;273;257;55 a 59;530
7;7303;Maule;Licantén;250;270;60 a 64;520
7;7303;Maule;Licantén;229;223;65 a 69;452
7;7303;Maule;Licantén;153;161;70 a 74;314
7;7303;Maule;Licantén;137;111;75 a 79;248
7;7303;Maule;Licantén;68;77;80 a 84;145
7;7303;Maule;Licantén;48;83;85 o más;131
7;7304;Maule;Molina;1172;1065;0 a 4;2237
7;7304;Maule;Molina;1664;1558;5 a 9;3222
7;7304;Maule;Molina;1737;1617;10 a 14;3354
7;7304;Maule;Molina;1704;1611;15 a 19;3315
7;7304;Maule;Molina;1578;1499;20 a 24;3077
7;7304;Maule;Molina;1678;1694;25 a 29;3372
7;7304;Maule;Molina;1737;1828;30 a 34;3565
7;7304;Maule;Molina;1667;1742;35 a 39;3409
7;7304;Maule;Molina;1543;1758;40 a 44;3301
7;7304;Maule;Molina;1535;1689;45 a 49;3224
7;7304;Maule;Molina;1412;1539;50 a 54;2951
7;7304;Maule;Molina;1504;1770;55 a 59;3274
7;7304;Maule;Molina;1452;1609;60 a 64;3061
7;7304;Maule;Molina;1317;1360;65 a 69;2677
7;7304;Maule;Molina;895;1092;70 a 74;1987
7;7304;Maule;Molina;655;736;75 a 79;1391
7;7304;Maule;Molina;379;472;80 a 84;851
7;7304;Maule;Molina;277;404;85 o más;681
7;7305;Maule;Rauco;249;255;0 a 4;504
7;7305;Maule;Rauco;345;322;5 a 9;667
7;7305;Maule;Rauco;392;341;10 a 14;733
7;7305;Maule;Rauco;407;351;15 a 19;758
7;7305;Maule;Rauco;343;327;20 a 24;670
7;7305;Maule;Rauco;368;348;25 a 29;716
7;7305;Maule;Rauco;345;372;30 a 34;717
7;7305;Maule;Rauco;345;367;35 a 39;712
7;7305;Maule;Rauco;365;395;40 a 44;760
7;7305;Maule;Rauco;374;407;45 a 49;781
7;7305;Maule;Rauco;386;412;50 a 54;798
7;7305;Maule;Rauco;399;401;55 a 59;800
7;7305;Maule;Rauco;366;398;60 a 64;764
7;7305;Maule;Rauco;318;308;65 a 69;626
7;7305;Maule;Rauco;247;231;70 a 74;478
7;7305;Maule;Rauco;188;192;75 a 79;380
7;7305;Maule;Rauco;100;117;80 a 84;217
7;7305;Maule;Rauco;76;109;85 o más;185
7;7306;Maule;Romeral;431;425;0 a 4;856
7;7306;Maule;Romeral;543;591;5 a 9;1134
7;7306;Maule;Romeral;585;592;10 a 14;1177
7;7306;Maule;Romeral;561;559;15 a 19;1120
7;7306;Maule;Romeral;555;495;20 a 24;1050
7;7306;Maule;Romeral;555;544;25 a 29;1099
7;7306;Maule;Romeral;644;727;30 a 34;1371
7;7306;Maule;Romeral;611;631;35 a 39;1242
7;7306;Maule;Romeral;543;620;40 a 44;1163
7;7306;Maule;Romeral;547;605;45 a 49;1152
7;7306;Maule;Romeral;602;539;50 a 54;1141
7;7306;Maule;Romeral;601;611;55 a 59;1212
7;7306;Maule;Romeral;537;574;60 a 64;1111
7;7306;Maule;Romeral;391;432;65 a 69;823
7;7306;Maule;Romeral;312;334;70 a 74;646
7;7306;Maule;Romeral;211;239;75 a 79;450
7;7306;Maule;Romeral;121;135;80 a 84;256
7;7306;Maule;Romeral;98;132;85 o más;230
7;7307;Maule;Sagrada Familia;501;430;0 a 4;931
7;7307;Maule;Sagrada Familia;550;583;5 a 9;1133
7;7307;Maule;Sagrada Familia;606;588;10 a 14;1194
7;7307;Maule;Sagrada Familia;650;575;15 a 19;1225
7;7307;Maule;Sagrada Familia;614;575;20 a 24;1189
7;7307;Maule;Sagrada Familia;585;643;25 a 29;1228
7;7307;Maule;Sagrada Familia;682;710;30 a 34;1392
7;7307;Maule;Sagrada Familia;706;672;35 a 39;1378
7;7307;Maule;Sagrada Familia;621;657;40 a 44;1278
7;7307;Maule;Sagrada Familia;599;660;45 a 49;1259
7;7307;Maule;Sagrada Familia;643;646;50 a 54;1289
7;7307;Maule;Sagrada Familia;732;733;55 a 59;1465
7;7307;Maule;Sagrada Familia;689;668;60 a 64;1357
7;7307;Maule;Sagrada Familia;556;525;65 a 69;1081
7;7307;Maule;Sagrada Familia;416;415;70 a 74;831
7;7307;Maule;Sagrada Familia;322;245;75 a 79;567
7;7307;Maule;Sagrada Familia;157;195;80 a 84;352
7;7307;Maule;Sagrada Familia;122;156;85 o más;278
7;7308;Maule;Teno;668;678;0 a 4;1346
7;7308;Maule;Teno;950;930;5 a 9;1880
7;7308;Maule;Teno;1006;920;10 a 14;1926
7;7308;Maule;Teno;1000;926;15 a 19;1926
7;7308;Maule;Teno;941;901;20 a 24;1842
7;7308;Maule;Teno;978;1006;25 a 29;1984
7;7308;Maule;Teno;1079;1067;30 a 34;2146
7;7308;Maule;Teno;968;1056;35 a 39;2024
7;7308;Maule;Teno;916;982;40 a 44;1898
7;7308;Maule;Teno;884;1021;45 a 49;1905
7;7308;Maule;Teno;1010;1065;50 a 54;2075
7;7308;Maule;Teno;1158;1117;55 a 59;2275
7;7308;Maule;Teno;1023;1048;60 a 64;2071
7;7308;Maule;Teno;851;836;65 a 69;1687
7;7308;Maule;Teno;639;593;70 a 74;1232
7;7308;Maule;Teno;449;427;75 a 79;876
7;7308;Maule;Teno;270;314;80 a 84;584
7;7308;Maule;Teno;192;244;85 o más;436
7;7309;Maule;Vichuquén;95;89;0 a 4;184
7;7309;Maule;Vichuquén;135;108;5 a 9;243
7;7309;Maule;Vichuquén;137;132;10 a 14;269
7;7309;Maule;Vichuquén;114;130;15 a 19;244
7;7309;Maule;Vichuquén;104;108;20 a 24;212
7;7309;Maule;Vichuquén;141;137;25 a 29;278
7;7309;Maule;Vichuquén;178;163;30 a 34;341
7;7309;Maule;Vichuquén;153;147;35 a 39;300
7;7309;Maule;Vichuquén;151;120;40 a 44;271
7;7309;Maule;Vichuquén;182;162;45 a 49;344
7;7309;Maule;Vichuquén;173;181;50 a 54;354
7;7309;Maule;Vichuquén;194;176;55 a 59;370
7;7309;Maule;Vichuquén;172;178;60 a 64;350
7;7309;Maule;Vichuquén;163;143;65 a 69;306
7;7309;Maule;Vichuquén;133;117;70 a 74;250
7;7309;Maule;Vichuquén;96;85;75 a 79;181
7;7309;Maule;Vichuquén;60;60;80 a 84;120
7;7309;Maule;Vichuquén;45;54;85 o más;99
7;7401;Maule;Linares;2242;2217;0 a 4;4459
7;7401;Maule;Linares;3206;3064;5 a 9;6270
7;7401;Maule;Linares;3606;3386;10 a 14;6992
7;7401;Maule;Linares;3180;3025;15 a 19;6205
7;7401;Maule;Linares;2805;2717;20 a 24;5522
7;7401;Maule;Linares;3150;3205;25 a 29;6355
7;7401;Maule;Linares;3581;3693;30 a 34;7274
7;7401;Maule;Linares;3356;3638;35 a 39;6994
7;7401;Maule;Linares;3046;3577;40 a 44;6623
7;7401;Maule;Linares;2741;3239;45 a 49;5980
7;7401;Maule;Linares;2813;3242;50 a 54;6055
7;7401;Maule;Linares;2929;3544;55 a 59;6473
7;7401;Maule;Linares;2928;3412;60 a 64;6340
7;7401;Maule;Linares;2324;2936;65 a 69;5260
7;7401;Maule;Linares;1785;2144;70 a 74;3929
7;7401;Maule;Linares;1223;1514;75 a 79;2737
7;7401;Maule;Linares;679;1074;80 a 84;1753
7;7401;Maule;Linares;564;959;85 o más;1523
7;7402;Maule;Colbún;555;524;0 a 4;1079
7;7402;Maule;Colbún;780;679;5 a 9;1459
7;7402;Maule;Colbún;850;761;10 a 14;1611
7;7402;Maule;Colbún;760;768;15 a 19;1528
7;7402;Maule;Colbún;678;703;20 a 24;1381
7;7402;Maule;Colbún;691;721;25 a 29;1412
7;7402;Maule;Colbún;766;795;30 a 34;1561
7;7402;Maule;Colbún;726;826;35 a 39;1552
7;7402;Maule;Colbún;666;771;40 a 44;1437
7;7402;Maule;Colbún;645;684;45 a 49;1329
7;7402;Maule;Colbún;684;810;50 a 54;1494
7;7402;Maule;Colbún;756;785;55 a 59;1541
7;7402;Maule;Colbún;722;761;60 a 64;1483
7;7402;Maule;Colbún;626;673;65 a 69;1299
7;7402;Maule;Colbún;521;517;70 a 74;1038
7;7402;Maule;Colbún;341;344;75 a 79;685
7;7402;Maule;Colbún;192;238;80 a 84;430
7;7402;Maule;Colbún;128;190;85 o más;318
7;7403;Maule;Longaví;809;794;0 a 4;1603
7;7403;Maule;Longaví;1084;977;5 a 9;2061
7;7403;Maule;Longaví;1088;1084;10 a 14;2172
7;7403;Maule;Longaví;1067;996;15 a 19;2063
7;7403;Maule;Longaví;894;953;20 a 24;1847
7;7403;Maule;Longaví;999;1031;25 a 29;2030
7;7403;Maule;Longaví;1095;1184;30 a 34;2279
7;7403;Maule;Longaví;1097;1159;35 a 39;2256
7;7403;Maule;Longaví;1047;1071;40 a 44;2118
7;7403;Maule;Longaví;1040;1090;45 a 49;2130
7;7403;Maule;Longaví;1076;1185;50 a 54;2261
7;7403;Maule;Longaví;1268;1281;55 a 59;2549
7;7403;Maule;Longaví;1206;1243;60 a 64;2449
7;7403;Maule;Longaví;1043;891;65 a 69;1934
7;7403;Maule;Longaví;722;688;70 a 74;1410
7;7403;Maule;Longaví;541;517;75 a 79;1058
7;7403;Maule;Longaví;314;329;80 a 84;643
7;7403;Maule;Longaví;208;228;85 o más;436
7;7404;Maule;Parral;1074;1041;0 a 4;2115
7;7404;Maule;Parral;1432;1456;5 a 9;2888
7;7404;Maule;Parral;1687;1560;10 a 14;3247
7;7404;Maule;Parral;1426;1433;15 a 19;2859
7;7404;Maule;Parral;1197;1154;20 a 24;2351
7;7404;Maule;Parral;1398;1476;25 a 29;2874
7;7404;Maule;Parral;1542;1682;30 a 34;3224
7;7404;Maule;Parral;1493;1680;35 a 39;3173
7;7404;Maule;Parral;1366;1531;40 a 44;2897
7;7404;Maule;Parral;1327;1431;45 a 49;2758
7;7404;Maule;Parral;1466;1693;50 a 54;3159
7;7404;Maule;Parral;1454;1662;55 a 59;3116
7;7404;Maule;Parral;1387;1527;60 a 64;2914
7;7404;Maule;Parral;1214;1343;65 a 69;2557
7;7404;Maule;Parral;987;1000;70 a 74;1987
7;7404;Maule;Parral;664;728;75 a 79;1392
7;7404;Maule;Parral;424;556;80 a 84;980
7;7404;Maule;Parral;310;522;85 o más;832
7;7405;Maule;Retiro;500;527;0 a 4;1027
7;7405;Maule;Retiro;703;681;5 a 9;1384
7;7405;Maule;Retiro;772;711;10 a 14;1483
7;7405;Maule;Retiro;702;669;15 a 19;1371
7;7405;Maule;Retiro;642;598;20 a 24;1240
7;7405;Maule;Retiro;628;678;25 a 29;1306
7;7405;Maule;Retiro;698;783;30 a 34;1481
7;7405;Maule;Retiro;666;741;35 a 39;1407
7;7405;Maule;Retiro;631;685;40 a 44;1316
7;7405;Maule;Retiro;693;753;45 a 49;1446
7;7405;Maule;Retiro;810;828;50 a 54;1638
7;7405;Maule;Retiro;910;885;55 a 59;1795
7;7405;Maule;Retiro;808;787;60 a 64;1595
7;7405;Maule;Retiro;675;654;65 a 69;1329
7;7405;Maule;Retiro;540;503;70 a 74;1043
7;7405;Maule;Retiro;365;333;75 a 79;698
7;7405;Maule;Retiro;205;234;80 a 84;439
7;7405;Maule;Retiro;134;178;85 o más;312
7;7406;Maule;San Javier;1272;1222;0 a 4;2494
7;7406;Maule;San Javier;1639;1668;5 a 9;3307
7;7406;Maule;San Javier;1826;1842;10 a 14;3668
7;7406;Maule;San Javier;1748;1678;15 a 19;3426
7;7406;Maule;San Javier;1587;1524;20 a 24;3111
7;7406;Maule;San Javier;1644;1715;25 a 29;3359
7;7406;Maule;San Javier;1772;2000;30 a 34;3772
7;7406;Maule;San Javier;1527;1845;35 a 39;3372
7;7406;Maule;San Javier;1378;1678;40 a 44;3056
7;7406;Maule;San Javier;1348;1531;45 a 49;2879
7;7406;Maule;San Javier;1517;1713;50 a 54;3230
7;7406;Maule;San Javier;1523;1743;55 a 59;3266
7;7406;Maule;San Javier;1407;1615;60 a 64;3022
7;7406;Maule;San Javier;1150;1282;65 a 69;2432
7;7406;Maule;San Javier;999;997;70 a 74;1996
7;7406;Maule;San Javier;701;767;75 a 79;1468
7;7406;Maule;San Javier;418;534;80 a 84;952
7;7406;Maule;San Javier;276;473;85 o más;749
7;7407;Maule;Villa Alegre;429;422;0 a 4;851
7;7407;Maule;Villa Alegre;575;551;5 a 9;1126
7;7407;Maule;Villa Alegre;657;603;10 a 14;1260
7;7407;Maule;Villa Alegre;561;569;15 a 19;1130
7;7407;Maule;Villa Alegre;517;550;20 a 24;1067
7;7407;Maule;Villa Alegre;526;579;25 a 29;1105
7;7407;Maule;Villa Alegre;555;659;30 a 34;1214
7;7407;Maule;Villa Alegre;535;601;35 a 39;1136
7;7407;Maule;Villa Alegre;494;605;40 a 44;1099
7;7407;Maule;Villa Alegre;519;541;45 a 49;1060
7;7407;Maule;Villa Alegre;583;619;50 a 54;1202
7;7407;Maule;Villa Alegre;620;675;55 a 59;1295
7;7407;Maule;Villa Alegre;565;603;60 a 64;1168
7;7407;Maule;Villa Alegre;486;531;65 a 69;1017
7;7407;Maule;Villa Alegre;398;447;70 a 74;845
7;7407;Maule;Villa Alegre;300;310;75 a 79;610
7;7407;Maule;Villa Alegre;172;240;80 a 84;412
7;7407;Maule;Villa Alegre;124;198;85 o más;322
7;7408;Maule;Yerbas Buenas;508;443;0 a 4;951
7;7408;Maule;Yerbas Buenas;643;657;5 a 9;1300
7;7408;Maule;Yerbas Buenas;716;687;10 a 14;1403
7;7408;Maule;Yerbas Buenas;697;634;15 a 19;1331
7;7408;Maule;Yerbas Buenas;607;580;20 a 24;1187
7;7408;Maule;Yerbas Buenas;644;654;25 a 29;1298
7;7408;Maule;Yerbas Buenas;679;700;30 a 34;1379
7;7408;Maule;Yerbas Buenas;653;664;35 a 39;1317
7;7408;Maule;Yerbas Buenas;606;672;40 a 44;1278
7;7408;Maule;Yerbas Buenas;599;634;45 a 49;1233
7;7408;Maule;Yerbas Buenas;649;715;50 a 54;1364
7;7408;Maule;Yerbas Buenas;735;771;55 a 59;1506
7;7408;Maule;Yerbas Buenas;689;667;60 a 64;1356
7;7408;Maule;Yerbas Buenas;571;532;65 a 69;1103
7;7408;Maule;Yerbas Buenas;419;411;70 a 74;830
7;7408;Maule;Yerbas Buenas;300;301;75 a 79;601
7;7408;Maule;Yerbas Buenas;189;171;80 a 84;360
7;7408;Maule;Yerbas Buenas;103;135;85 o más;238
16;16101;Ñuble;Chillán;4544;4401;0 a 4;8945
16;16101;Ñuble;Chillán;5865;5722;5 a 9;11587
16;16101;Ñuble;Chillán;6474;6115;10 a 14;12589
16;16101;Ñuble;Chillán;6438;6094;15 a 19;12532
16;16101;Ñuble;Chillán;6179;6107;20 a 24;12286
16;16101;Ñuble;Chillán;6575;6885;25 a 29;13460
