Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_candidato;candidato;votos_candidato
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;PROVIDENCIA;0;VOTOS NULOS;416
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;14987;GABRIEL BORIC FONT;14987
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;6971;JOSE ANTONIO KAST RIST;6971
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;4406;YASNA PROVOSTE CAMPILLAY;4406
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;4379;SEBASTIAN SICHEL RAMIREZ;4379
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;940;EDUARDO ARTES BRICHETTI;940
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;4250;MARCO ENRIQUEZ-OMINAMI GUMUCIO;4250
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;3048;FRANCO ALDO PARISI FERNANDEZ;3048
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;0;VOTOS EN BLANCO;143
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SAN JOAQUIN;0;VOTOS NULOS;321
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;53473;GABRIEL BORIC FONT;53473
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;34448;JOSE ANTONIO KAST RIST;34448
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;12577;YASNA PROVOSTE CAMPILLAY;12577
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;18641;SEBASTIAN SICHEL RAMIREZ;18641
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;3060;EDUARDO ARTES BRICHETTI;3060
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;7131;MARCO ENRIQUEZ-OMINAMI GUMUCIO;7131
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;5757;FRANCO ALDO PARISI FERNANDEZ;5757
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;0;VOTOS EN BLANCO;401
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 10;METROPOLITANA DE SANTIAGO;SANTIAGO;0;VOTOS NULOS;910
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;15721;GABRIEL BORIC FONT;15721
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;17036;JOSE ANTONIO KAST RIST;17036
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;6291;YASNA PROVOSTE CAMPILLAY;6291
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;13726;SEBASTIAN SICHEL RAMIREZ;13726
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;572;EDUARDO ARTES BRICHETTI;572
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;1781;MARCO ENRIQUEZ-OMINAMI GUMUCIO;1781
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;1225;FRANCO ALDO PARISI FERNANDEZ;1225
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;0;VOTOS EN BLANCO;150
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LA REINA;0;VOTOS NULOS;290
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;22095;GABRIEL BORIC FONT;22095
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;78095;JOSE ANTONIO KAST RIST;78095
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;12333;YASNA PROVOSTE CAMPILLAY;12333
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;53108;SEBASTIAN SICHEL RAMIREZ;53108
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;598;EDUARDO ARTES BRICHETTI;598
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;2553;MARCO ENRIQUEZ-OMINAMI GUMUCIO;2553
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;1830;FRANCO ALDO PARISI FERNANDEZ;1830
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;0;VOTOS EN BLANCO;343
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LAS CONDES;0;VOTOS NULOS;716
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;4615;GABRIEL BORIC FONT;4615
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;28309;JOSE ANTONIO KAST RIST;28309
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;2570;YASNA PROVOSTE CAMPILLAY;2570
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;16644;SEBASTIAN SICHEL RAMIREZ;16644
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;200;EDUARDO ARTES BRICHETTI;200
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;1249;MARCO ENRIQUEZ-OMINAMI GUMUCIO;1249
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;1189;FRANCO ALDO PARISI FERNANDEZ;1189
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;0;VOTOS EN BLANCO;102
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;LO BARNECHEA;0;VOTOS NULOS;164
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;30779;GABRIEL BORIC FONT;30779
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;19456;JOSE ANTONIO KAST RIST;19456
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;11182;YASNA PROVOSTE CAMPILLAY;11182
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;14942;SEBASTIAN SICHEL RAMIREZ;14942
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;1664;EDUARDO ARTES BRICHETTI;1664
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;9789;MARCO ENRIQUEZ-OMINAMI GUMUCIO;9789
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;7119;FRANCO ALDO PARISI FERNANDEZ;7119
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;0;VOTOS EN BLANCO;347
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;PEÑALOLEN;0;VOTOS NULOS;678
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;4483;GABRIEL BORIC FONT;4483
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;31325;JOSE ANTONIO KAST RIST;31325
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;3602;YASNA PROVOSTE CAMPILLAY;3602
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;21019;SEBASTIAN SICHEL RAMIREZ;21019
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;110;EDUARDO ARTES BRICHETTI;110
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;402;MARCO ENRIQUEZ-OMINAMI GUMUCIO;402
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;255;FRANCO ALDO PARISI FERNANDEZ;255
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;0;VOTOS EN BLANCO;109
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 11;METROPOLITANA DE SANTIAGO;VITACURA;0;VOTOS NULOS;207
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;58277;GABRIEL BORIC FONT;58277
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;33578;JOSE ANTONIO KAST RIST;33578
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;16861;YASNA PROVOSTE CAMPILLAY;16861
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;23605;SEBASTIAN SICHEL RAMIREZ;23605
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;3003;EDUARDO ARTES BRICHETTI;3003
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;13950;MARCO ENRIQUEZ-OMINAMI GUMUCIO;13950
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;10734;FRANCO ALDO PARISI FERNANDEZ;10734
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;0;VOTOS EN BLANCO;430
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA FLORIDA;0;VOTOS NULOS;1082
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;16059;GABRIEL BORIC FONT;16059
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;9033;JOSE ANTONIO KAST RIST;9033
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;7562;YASNA PROVOSTE CAMPILLAY;7562
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;4587;SEBASTIAN SICHEL RAMIREZ;4587
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;1229;EDUARDO ARTES BRICHETTI;1229
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;9034;MARCO ENRIQUEZ-OMINAMI GUMUCIO;9034
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;7378;FRANCO ALDO PARISI FERNANDEZ;7378
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;0;VOTOS EN BLANCO;275
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;LA PINTANA;0;VOTOS NULOS;561
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;3587;GABRIEL BORIC FONT;3587
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;3614;JOSE ANTONIO KAST RIST;3614
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;1504;YASNA PROVOSTE CAMPILLAY;1504
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;1992;SEBASTIAN SICHEL RAMIREZ;1992
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;151;EDUARDO ARTES BRICHETTI;151
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;1025;MARCO ENRIQUEZ-OMINAMI GUMUCIO;1025
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;849;FRANCO ALDO PARISI FERNANDEZ;849
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;0;VOTOS EN BLANCO;43
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PIRQUE;0;VOTOS NULOS;87
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;68938;GABRIEL BORIC FONT;68938
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;33914;JOSE ANTONIO KAST RIST;33914
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;18244;YASNA PROVOSTE CAMPILLAY;18244
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;23323;SEBASTIAN SICHEL RAMIREZ;23323
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;4077;EDUARDO ARTES BRICHETTI;4077
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;22321;MARCO ENRIQUEZ-OMINAMI GUMUCIO;22321
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;19349;FRANCO ALDO PARISI FERNANDEZ;19349
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;0;VOTOS EN BLANCO;549
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;PUENTE ALTO;0;VOTOS NULOS;1578
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;2878;GABRIEL BORIC FONT;2878
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;1617;JOSE ANTONIO KAST RIST;1617
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;1022;YASNA PROVOSTE CAMPILLAY;1022
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;940;SEBASTIAN SICHEL RAMIREZ;940
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;163;EDUARDO ARTES BRICHETTI;163
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;771;MARCO ENRIQUEZ-OMINAMI GUMUCIO;771
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;569;FRANCO ALDO PARISI FERNANDEZ;569
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;0;VOTOS EN BLANCO;34
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 12;METROPOLITANA DE SANTIAGO;SAN JOSE DE MAIPO;0;VOTOS NULOS;98
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;18776;GABRIEL BORIC FONT;18776
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;13459;JOSE ANTONIO KAST RIST;13459
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;7127;YASNA PROVOSTE CAMPILLAY;7127
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;6539;SEBASTIAN SICHEL RAMIREZ;6539
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;1207;EDUARDO ARTES BRICHETTI;1207
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;7734;MARCO ENRIQUEZ-OMINAMI GUMUCIO;7734
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;6200;FRANCO ALDO PARISI FERNANDEZ;6200
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;0;VOTOS EN BLANCO;203
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;EL BOSQUE;0;VOTOS NULOS;484
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;13048;GABRIEL BORIC FONT;13048
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;9830;JOSE ANTONIO KAST RIST;9830
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;4101;YASNA PROVOSTE CAMPILLAY;4101
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;5577;SEBASTIAN SICHEL RAMIREZ;5577
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;733;EDUARDO ARTES BRICHETTI;733
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;3410;MARCO ENRIQUEZ-OMINAMI GUMUCIO;3410
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;2571;FRANCO ALDO PARISI FERNANDEZ;2571
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;0;VOTOS EN BLANCO;78
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LA CISTERNA;0;VOTOS NULOS;308
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;12548;GABRIEL BORIC FONT;12548
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;6383;JOSE ANTONIO KAST RIST;6383
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;4582;YASNA PROVOSTE CAMPILLAY;4582
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;3233;SEBASTIAN SICHEL RAMIREZ;3233
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;923;EDUARDO ARTES BRICHETTI;923
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;5690;MARCO ENRIQUEZ-OMINAMI GUMUCIO;5690
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;4296;FRANCO ALDO PARISI FERNANDEZ;4296
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;0;VOTOS EN BLANCO;164
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;LO ESPEJO;0;VOTOS NULOS;298
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;17061;GABRIEL BORIC FONT;17061
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;7565;JOSE ANTONIO KAST RIST;7565
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;5050;YASNA PROVOSTE CAMPILLAY;5050
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;4534;SEBASTIAN SICHEL RAMIREZ;4534
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;1400;EDUARDO ARTES BRICHETTI;1400
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;5660;MARCO ENRIQUEZ-OMINAMI GUMUCIO;5660
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;3541;FRANCO ALDO PARISI FERNANDEZ;3541
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;0;VOTOS EN BLANCO;138
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;PEDRO AGUIRRE CERDA;0;VOTOS NULOS;400
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;19836;GABRIEL BORIC FONT;19836
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;12312;JOSE ANTONIO KAST RIST;12312
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;5296;YASNA PROVOSTE CAMPILLAY;5296
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;8226;SEBASTIAN SICHEL RAMIREZ;8226
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;1019;EDUARDO ARTES BRICHETTI;1019
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;3616;MARCO ENRIQUEZ-OMINAMI GUMUCIO;3616
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;2404;FRANCO ALDO PARISI FERNANDEZ;2404
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;0;VOTOS EN BLANCO;100
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN MIGUEL;0;VOTOS NULOS;289
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;10640;GABRIEL BORIC FONT;10640
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;6373;JOSE ANTONIO KAST RIST;6373
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;4068;YASNA PROVOSTE CAMPILLAY;4068
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;3480;SEBASTIAN SICHEL RAMIREZ;3480
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;805;EDUARDO ARTES BRICHETTI;805
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;4745;MARCO ENRIQUEZ-OMINAMI GUMUCIO;4745
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;3607;FRANCO ALDO PARISI FERNANDEZ;3607
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;0;VOTOS EN BLANCO;163
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 13;METROPOLITANA DE SANTIAGO;SAN RAMON;0;VOTOS NULOS;310
13;CIRCUNSCRIPCION SENATORIAL 7;DISTRITO 14;METROPOLITANA DE SANTIAGO;ALHUE;636;GABRIEL BORIC FONT;636
